Coin,Description,Rank,Market capitalization,Market capitalization - Currency,Social dominance %,Category
STORM,Storm Trade,1702,3592224.801435,USD,,
RENTA,Renta Network,1703,3649958.79849,USD,,
LVN,Levana Protocol,1704,4258975.371430937,USD,0.008368502501538517,
HILO,HILO,1705,3664200,USD,,"Gaming, Prediction markets, Gambling"
CARR,Carnomaly,1706,3555448.8000000003,USD,0.12411132940743277,"Made in America, Real-world assets"
MOEW,donotfomoew,1707,3633447.410483524,USD,0.015063304502769331,"Memes, Data management and AI"
NC,Nodecoin,1708,3664096.0994700002,USD,,Web3
CSC,CasinoCoin,1709,3645287.65,USD,0.012488380656142096,"Gaming, Gambling"
PUNDU,Pundu,1710,3642268.1797682405,USD,0.0001287461923313618,Memes
BULL,Tron Bull,1711,3621689.8788864,USD,,Memes
MRSOON,TON Station,1712,3603413.663289319,USD,,"Gaming, Social media and content, Tap to earn"
KOIN,Koinos,1713,3678558.964854,USD,0.029354131851550492,Made in America
GOGLZ,GOGGLES,1714,3647501.025,USD,,Memes
SRM,Serum,1715,3626458.560144,USD,0.027422938966580063,"Decentralized exchange, DeFi, Exchange tokens"
AFC,Arsenal Fan Token,1716,3607206.25436,USD,0.007338532962887623,"Sports, Fan tokens"
GENE,Genopets,1717,3589414.39044155,USD,0.005149847693254472,"Gaming, NFTs and collectibles, Move to earn"
SPARKLET,Upland (SPARKLET),1718,3600188.3861425202,USD,0.0010299695386508944,"Gaming, NFTs and collectibles, Metaverse, Made in America"
AIT,AIT Protocol,1719,3595390.772693328,USD,,"Data management and AI, Web3"
CRCLX,Circle tokenized stock (xStock),1720,3590257.3606025553,USD,,"Asset-backed tokens, DeFi"
PTH,PlasticHero,1721,3585673.222046,USD,,
SHRUB,Shrub,1722,3579536.1485592,USD,0.0056648324625799195,Memes
RFL,Reflect,1723,3575250,USD,,DeFi
NRG,Energi,1724,3563479.767561217,USD,0.0009012233463195326,"Smart contract platforms, Analytics, Marketplace"
YFII,DFI.Money,1725,3529411.2199999997,USD,0.008239756309207156,"DeFi, DAO"
SHI,Shina Inu,1726,3553710.7143353694,USD,0.010170949194177582,Memes
VON,Vameon,1727,3553038.8201963883,USD,,"Gaming, NFTs and collectibles"
YEE,Yee Token,1728,3531200,USD,,Memes
AURA,Aura Network,1729,3532571.909488125,USD,,Real-world assets
EMYC,E Money,1730,3509767.1908084555,USD,,DeFi
FEI,Fei USD,1731,3516110.7848248584,USD,0.023946791773633295,"Stablecoins, Algorithmic stablecoins, DeFi"
HINT,Hive Intelligence,1732,3508287.6875,USD,,Data management and AI
LBL,LABEL AI,1733,3522660.6691759997,USD,0.0011587157309822561,NFTs and collectibles
FRED,First Convicted Raccon Fred,1734,3499561.799035952,USD,0.0599957256264146,Memes
GRIFT,ORBIT,1735,3489107.3048120528,USD,,Data management and AI
PUSH,Push Protocol,1736,3516696.176504,USD,0.009784710617183497,"Interoperability, DeFi, Web3, DAO"
FTR,Fautor,1737,3495547.2241508,USD,0.0011587157309822561,
ARC,ARC,1738,3585505.160084378,USD,0.0001287461923313618,Data management and AI
XEP,Electra Protocol,1739,3486471.1119410787,USD,0.01789572073405929,"Cryptocurrencies, Smart contract platforms, NFTs and collectibles, Interoperability, Logistics, Real-world assets"
ZERC,zkRace,1740,3404040,USD,0.0034761471929467685,"Memes, Gaming, NFTs and collectibles, Metaverse"
KIN,Kin,1741,3855490.6309287637,USD,0.0036048933852781302,"Social media and content, Web3"
MV,GensoKishi Metaverse,1742,3457896.437377713,USD,0.0003862385769940854,"Gaming, NFTs and collectibles, Metaverse"
ZYGO,Zygo the frog,1743,3415100,USD,,
FROGE,Froge (ETH),1744,3417786.126,USD,,"Memes, Data management and AI"
SBET,SharpLink Gaming,1745,3420200,USD,,Gaming
FRIC,FRIC,1746,3457175.0079012,USD,,Memes
TSLAX,Tesla tokenized stock (xStock),1747,3398009.6013119984,USD,,"Asset-backed tokens, DeFi"
BTS,BitShares,1748,3421856.0500000003,USD,0.004506116731597664,"Smart contract platforms, Decentralized exchange, DeFi, Exchange tokens"
MOONPIG,Moonpig,1749,3400666.2901520003,USD,,Memes
CREDI,Credefi,1750,3359824.145604,USD,0.05149847693254472,Real-world assets
VEUR,VNX EURO,1751,3351592.564995205,USD,0.0018024466926390651,"Stablecoins, Asset-backed stablecoins"
CBDOGE,Coinbase Wrapped DOGE,1752,3337384.943675327,USD,,Rehypothecated assets
VSC,Vyvo Coin,1753,3339160.8773184,USD,,
MUBI,Multibit,1754,3317590,USD,0.04956728404757429,Interoperability
BB,Bitboard,1755,3336079.844550173,USD,,
IMGN,IMGN Labs,1756,3330813.3595902,USD,,Data management and AI
PDA,PlayDapp,1757,3327918.6661653,USD,0.0114584111174912,"Gaming, Metaverse"
DEOD,Decentrawood,1758,3297581.094326121,USD,0.0007724771539881708,"Gaming, Data management and AI, Metaverse"
BRN,BRN Metaverse,1759,3325454.2049759924,USD,0.01635076642608295,"Gaming, Metaverse, Web3"
HYDRA,Hydra,1760,3318392.4140662,USD,0.021758106504000143,Smart contract platforms
WINR,WINR Protocol,1761,3304024.631415796,USD,0.009012233463195327,Gambling
DJED,Djed,1762,3309739.3541872003,USD,0.005407340077917195,"Stablecoins, Asset-backed stablecoins"
HMND,Humanode,1763,3305445.380726311,USD,0.016222020233751584,Layer 1
CTP,Ctomorrow Platform,1764,3310307.3599455,USD,0.0023174314619645122,
OX,OX Coin,1765,3198497.6076048,USD,0.006694802001230813,
BOX,DeBox,1766,3268092.279789792,USD,,Social media and content
HEHE,hehe,1767,3224145.0033899997,USD,0.0354052028911245,Memes
TIGERSHARK,Tiger Shark,1768,3267198.8624905897,USD,,Memes
NBLU,NuriTopia,1769,3260675.5991040003,USD,0.000643730961656809,
JAILSTOOL,Stool Prisondente,1770,3257917.5634638104,USD,,Memes
GRACY,Gracy,1771,3252617.8696350004,USD,0.0003862385769940854,
PWEASE,Pwease,1772,3234951.356404905,USD,,Memes
SWASH,Swash,1773,3240783.7848289125,USD,0.003089908615952683,"Data management and AI, Web3"
LOT,League of Traders,1774,3236264.734055,USD,,"Asset management, DeFi, Web3"
XRT,Robonomics.network,1775,3238785.0625960766,USD,0.009784710617183497,"Internet of things, Data management and AI, DePIN"
IZI,Izumi Finance,1776,3234402.98,USD,0.002574923846627236,"Privacy, DeFi"
TRA,Trabzonspor Fan Token,1777,3233929.26395,USD,0.003862385769940854,"Sports, Fan tokens"
ESE,Eesee,1778,3201864.417784225,USD,0.006308563424236728,"NFTs and collectibles, Marketplace"
GORILLA,Gorilla,1779,3199200,USD,,Memes
QBX,QBX,1780,3243502.0085122627,USD,,
LAI,LayerAI,1781,3149618.82834075,USD,0.047764837354935225,"Privacy, Data management and AI"
NPCS,Non-Playable Coin Solana,1782,3187161.5444191,USD,0.024719268927621465,Memes
STUPID,StupidCoin,1783,3234429.7609472,USD,,Memes
BRG,Bridge AI,1784,3190304.0212894,USD,0.031671563313515,"Smart contract platforms, Oracles, Data management and AI, Interoperability, Payments, Social media and content, DeFi, E-commerce"
NLK,NuLink,1785,3144200,USD,,Privacy
PATRIOT,Patriot,1786,3159500,USD,0.0014162081156449799,Memes
HMT,Human,1787,3168038.075657,USD,0.004763609116260386,Data management and AI
CRAI,Cryptify AI,1788,3155743,USD,,"Memes, Data management and AI"
RBTC,RabBitcoin,1789,3193885.625,USD,,"Gaming, Social media and content"
LAND,Landshare,1790,3136710.8607401997,USD,0.14535445114210746,Real-world assets
MONKEY,Monkey the picasso,1791,3296682.6780575803,USD,,
MILLI,MILLI,1792,3065528.614609224,USD,0.03077033996719547,Memes
MAN,Matrix AI Network,1793,3143704.300001713,USD,0.06295688805003592,"Smart contract platforms, Internet of things, Data management and AI, Identity, NFTs and collectibles, Web3, DePIN"
LKY,Luckycoin,1794,3113318.27456,USD,0.052399700278864245,
LIKE,LIKE,1795,3107472.2065448,USD,0.0001287461923313618,"Data management and AI, NFTs and collectibles, Social media and content, Marketplace"
COA,Alliance Games,1796,3015082.5,USD,,Gaming
RXD,Radiant,1797,3099146.472976335,USD,0.0011587157309822561,Smart contract platforms
FLIX,OmniFlix Network,1798,3154793.757885,USD,0.0060510710395740045,
JANITOR,Janitor,1799,3117200,USD,,Memes
3ULL,PLAYA3ULL GAMES,1800,3073598.51069454,USD,0.0042486243469349394,Gaming
LUCE,LUCE,1801,3088299.9876468,USD,,Memes
NWC,Numerico,1802,3085623.5041606277,USD,,"Gaming, Metaverse, Education"
STBU,Stobox Token,1803,3069750,USD,0.06295688805003592,Real-world assets
ZKWASM,ZKWASM,1804,3062271.104454,USD,,"Interoperability, Web3"
KOKO,Koala AI,1805,3023918.5735023962,USD,0.0009012233463195326,"Memes, Data management and AI"
GOCHU,GochujangCoin,1806,3069188.1359579456,USD,0.0015449543079763416,Memes
WIFI,WiFi Map,1807,3033785.91246857,USD,0.020470644580686526,"Distributed computing and storage, DePIN"
FACT,FACT0RN,1808,2927128.6782041555,USD,0.004892355308591749,
NAP,Napoli Fan Token,1809,2999892.61338,USD,0.003991131962272216,"Sports, Fan tokens"
KOBAN,Koban,1810,2986923.700746,USD,,
VERSE,Verse,1811,2965813.87898645,USD,0.0016737005003077032,
SHR,ShareToken,1812,3073295.689279385,USD,0.039396334853396706,
TRVL,TRVL (Dtravel),1813,2965038.021850717,USD,0.009784710617183497,"Distributed computing and storage, Data management and AI, Tourism, Hospitality, DePIN, Real-world assets"
ATS,Alltoscan,1814,2948053.2779281484,USD,0.008368502501538517,
CEL,Celsius,1815,2920479.5941749997,USD,0.045061167315976626,Lending and borrowing
READY,READY!,1816,2929200,USD,,
REM,Real Estate Metaverse,1817,2985200,USD,,Real estate
SFI,saffron.finance,1818,2956818.507954756,USD,0.00643730961656809,DeFi
ORBT,Orbitt Token,1819,2920620.6,USD,,
ZEUS,Pepes Dog,1820,2880212.016,USD,,Memes
OGPU,OpenGPU,1821,2947044.069184158,USD,0.018281959311053374,"Distributed computing and storage, Web3, DePIN"
ISP,Ispolink,1822,2925692.724731576,USD,0.03450397954480496,"Gaming, Data management and AI, Metaverse"
H1,Haven1,1823,2903256.476604,USD,,
VMINT,Volumint,1824,2887286.3065263,USD,0.02484801511995283,
XNPCS,NPCS AI,1825,2939302.23829856,USD,,
POOH,POOH,1826,2883156.8460000004,USD,0.014548319733443884,Memes
GMCOIN,GMCoin,1827,2858298.3257345995,USD,0.0002574923846627236,
LOOP,Loop Network,1828,2797351.69326847,USD,,
TOM,TOMCoin,1829,2840200,USD,,Memes
TAKER,Taker,1830,2892380,USD,,"DeFi, Web3, Layer 1"
KEX,KIRA,1831,2859629.53843661,USD,0.009784710617183497,
HANDY,Handy,1832,2830064.8063625,USD,,
ARIO,ARIO Network,1833,2828726.2845360003,USD,,
AINTI,AIntivirus,1834,2831788.031592,USD,,
BBQ,BBQCOIN,1835,2819650,USD,0.005536086270248557,"Gaming, Tap to earn"
UNITE,Unite,1836,2902594.5,USD,,
ROUTE,Router Protocol (New),1837,2777288.5163854,USD,,"Interoperability, Layer 1"
VAI,Vyvo AI,1838,2788736.7248,USD,,
SHIDO,Shido ETH,1839,2789328.221013711,USD,,
LC,LC SHIB,1840,2701715.4121110956,USD,,
WELSH,Welshcorgicoin,1841,2790200,USD,0.045447405892970714,Memes
EARNM,EARNM,1842,2798737.5,USD,,
BDG,Beyond Gaming,1843,2759580,USD,,
SUAI,SuiAI,1844,2753600,USD,,
LETSBONK,Let's BONK,1845,2720472.0722646634,USD,,Memes
GSWIFT,GameSwift,1846,2718936.985362,USD,0.005278593885585834,Gaming
CWIF,catwifhat,1847,2748275.454701388,USD,0.09977829905680541,Memes
SNC,SunContract,1848,2730085.1483658254,USD,0.0018024466926390651,Energy
METANIA,MetaniaGames v2,1849,2729400,USD,,Gaming
ZERO,ZeroLend,1850,2712850.758719793,USD,0.0539446545868406,"Lending and borrowing, DeFi"
OPN,OPEN Ticketing Ecosystem,1851,2873908.5344971004,USD,,
CANTO,CANTO,1852,2772837.5880312,USD,0.002574923846627236,Real-world assets
VVAIFU,Dasha,1853,2713892.748925154,USD,0.044674928738982544,"Memes, Data management and AI"
ELP,Elympics,1855,2610724.2,USD,,
SQT,SubQuery Network,1856,2682294.3473837343,USD,0.0015449543079763416,"Enterprise solutions, Analytics, Web3, DePIN"
PART,Particl,1857,2686497.2462538513,USD,0.001287461923313618,"Privacy, E-commerce, Marketplace"
MEMES,Memeland,1858,2641650,USD,,"Memes, Gaming, Social media and content, Tap to earn"
DBC,DeepBrain Chain,1859,2669307.26637232,USD,0.019311928849704268,"Gaming, Distributed computing and storage, Data management and AI, Metaverse, DePIN"
GMRT,The Game Company,1860,2700190.130181473,USD,,Gaming
ZKP,Panther Protocol,1861,2629246.9850000003,USD,,Privacy
GMEE,GAMEE,1862,2627608.7700645835,USD,0.0029611624236213214,"Gaming, NFTs and collectibles, Social media and content"
AXOL,Axol,1863,2612200,USD,0.03218654808284045,"Memes, Made in America"
FACTR,Defactor,1864,2614403.905564,USD,0.008368502501538517,Real-world assets
LCRO,Liquid CRO,1865,2615689.19586,USD,,
FDM,Freedom,1866,2633624.3704264,USD,,
AVINOC,AVINOC,1867,2604201.2167673064,USD,0.0005149847693254472,
WUSD,Worldwide USD,1868,2594797.623817,USD,0.0016737005003077032,"Stablecoins, Asset-backed stablecoins"
ASV,Asvoria,1869,2591880,USD,,
NETVR,NetVRk,1870,2533200,USD,0.0037336395776094923,"Gaming, Data management and AI, NFTs and collectibles, Interoperability, Metaverse, Web3"
UNIBOT,Unibot,1871,2559200,USD,0.0033474010006154064,"Social media and content, Loyalty and rewards"
SERSH,Serenity,1872,2582535.33023942,USD,0.0014162081156449799,
CRYBB,CryBaby,1873,2516177.379362,USD,,Memes
MNTC,Minati Coin,1874,2552795.5,USD,0.0010299695386508944,
SML,Smell Token,1875,2552520,USD,,
KITTY,Hello Kitty,1876,2541566.2609240003,USD,,Memes
MOTION,motion,1877,2381809.7268224,USD,,Memes
SDN,Shiden Network,1878,2547324.826109812,USD,0.000643730961656809,"Smart contract platforms, Developments tools, Interoperability"
BOOM,Boom,1879,2547428.0543006863,USD,,"Gaming, Data management and AI"
TEVA,Tevaera,1880,2535447.8201870997,USD,,"Gaming, NFTs and collectibles"
ARI,ARI,1881,2526933.035478,USD,,
RJV,Rejuve.AI,1882,2520390.3906929,USD,0.006694802001230813,
OPTI,Optimus AI,1883,2521467.001548,USD,0.0354052028911245,"Memes, Cryptocurrencies, Data management and AI"
GM,GOMBLE,1884,2470075.670780055,USD,,Gaming
RIZ,Rivalz Network,1885,2510814.4145219997,USD,,
KCT,Konnect,1886,2476943.3465821,USD,0.0009012233463195326,
MUSIC,Gala Music,1887,2524865.41232779,USD,0.003991131962272216,"Social media and content, Made in America"
STT,Statter Network,1888,2492208.1892669997,USD,0.024075537965964657,
SLC,Silencio,1889,2487140.35339395,USD,,"Data management and AI, DePIN"
MAT,Matchain,1890,2430798.3000000003,USD,,"Identity, Scaling, DeFi, E-commerce"
LMCSWAP,LimoCoin Swap,1891,2481495.8916969183,USD,,
EUROP,EUROP,1892,2466218.7276999997,USD,,
LUMI,Lumishare,1893,2472457.0914718998,USD,0.16865751195408396,
AE,Æternity,1894,2419395.5728539997,USD,0.0024461776542958743,Smart contract platforms
SOLAMA,Solama,1895,2458674.735615,USD,0.0299978628132073,"Memes, Gambling"
DARK,Dark Eclipse,1896,2437297.2611526,USD,,
SLAP,CatSlap,1897,2447875.71629431,USD,,Memes
BOMO,BOMO,1898,2536300,USD,,Memes
ARTY,Artyfact,1899,2443015.2680699998,USD,0.02008440600369244,Gaming
MAV,Massive Protocol,1900,2440072.75103,USD,,
IMAGINE,IMAGINE,1901,2300891.5157378,USD,,DeFi
AIXCB,aixCB by Virtuals,1902,2423262.6749118,USD,,"Memes, Data management and AI"
MOVE,BlueMove,1903,2416642.5,USD,,"NFTs and collectibles, Marketplace"
AKA,Akasha by Bloomverse,1904,2477378.157928578,USD,,
HUAHUA,Chihuahua,1905,2400680.1,USD,0.011587157309822562,"Memes, Cryptocurrencies, Payments"
WOM,WOM Protocol,1906,2354850.9,USD,,
MTRG,Meter Governance,1907,2384218.74339,USD,0.011329664925159839,"Interoperability, DeFi"
BROAK,Broak on Base,1908,2398453.7412590166,USD,,
ANLOG,Analog,1909,2371688.8752942,USD,,Interoperability
LUM,Luminous,1910,2319200,USD,0.014290827348781161,"Memes, Data management and AI"
PHIL,Philtoken,1911,2352100,USD,0.014677065925775246,Memes
KP3R,Keep3rV1,1912,2341370.2104,USD,0.0002574923846627236,"DeFi, Jobs"
DUKO,DUKO,1913,2362933.8791149,USD,0.06733425858930223,Memes
CREAM,Cream Finance,1914,2342398.3557,USD,0.039010096276402624,"Decentralized exchange, Lending and borrowing, DeFi, DAO"
MAX,Matr1x,1915,2397782.92,USD,,Gaming
FUSE,Fuse,1916,2326573.2138501755,USD,0.003991131962272216,Payments
SHIRO,Shiro Neko,1917,2307505.7839571466,USD,0.10338319244208352,Memes
SKYA,Sekuya Multiverse,1918,2322223.0917190723,USD,0.03244404046750317,Gaming
CHO,Choise.ai,1919,2314820.982466225,USD,0.00785351773221307,"NFTs and collectibles, DeFi, DAO"
SAL,SALVIUM,1920,2304627.02837,USD,,
BIT,Biconomy Exchange Token,1921,2235465.0514835627,USD,0.020470644580686526,"Centralized exchange, Exchange tokens"
SYLO,Sylo,1922,2298996.8253608816,USD,0.0036048933852781302,"Payments, Social media and content"
DOME,HumainWeb3,1923,2299049.75751767,USD,0.02446177654295874,"Gaming, Metaverse"
GZONE,GameZone,1924,2288647.507633548,USD,0.0001287461923313618,Gaming
ANDY,Andy (Base),1925,2280100,USD,,Memes
LN,Lnfi Network,1926,2279978.25,USD,,DeFi
LBLOCK,Lucky Block (V2),1927,2277677.486189644,USD,0.0014162081156449799,Gambling
ACOLYT,Acolyte by Virtuals,1928,2300171.944627727,USD,,Data management and AI
ABX,AlphBanX,1929,2270259.339,USD,,
SKOP,Skulls of Pepe Token,1930,2244450,USD,0.005793578654911281,Memes
NODL,Nodle,1931,2252307.8408747697,USD,0.0060510710395740045,"Privacy, Distributed computing and storage, Internet of things, DePIN"
RING,RingDAO,1932,2246608.9550625,USD,0.003991131962272216,"Smart contract platforms, Gaming, Interoperability, Metaverse"
LOULOU,Loulou,1933,2230100,USD,0.003218654808284045,Memes
MSTRX,MicroStrategy tokenized stock (xStock),1934,2241321.8647239553,USD,,"Asset-backed tokens, DeFi"
G,Giants Protocol,1935,2239997.7600000002,USD,,Data management and AI
TALENT,Talent Protocol,1936,2243068.1436659736,USD,0.003991131962272216,Jobs
GORA,Gora Network,1937,2240100,USD,,
ARX,ARCS,1938,2228570.8,USD,,
CENNZ,CENNZnet,1940,2217720,USD,0.0010299695386508944,"Enterprise solutions, Marketplace, Web3"
MAZZE,Mazze,1941,2223130,USD,,"Privacy, Smart contract platforms"
ISLAND,ISLAND Token,1942,2218137.307275504,USD,,Gaming
MEMDEX,Memdex100,1943,2214784.9660676043,USD,,
NSTR,Nostra,1944,2210100,USD,0.0007724771539881708,
XCHNG,Chainge,1945,2744869.2949584,USD,0.03579144146811858,"Decentralized exchange, DeFi"
SHROOMY,Shroomy Project,1946,2202018.94942,USD,,Memes
CAGA,Crypto Asset Governance Alliance,1947,2196619.824633044,USD,0.000643730961656809,
SQUID,Squid Game (CTO),1948,2192960,USD,,
BAX,BABB,1949,2211036.446926788,USD,0.01004220300184622,Payments
AGON,AGON Agent,1950,2150100,USD,,Memes
NATO,The Nation Token,1951,2157100,USD,,Memes
SKX,SKPANAX,1952,2266100,USD,,
KEY,SelfKey,1953,2145419.983717718,USD,0.031671563313515,"Data management and AI, Identity, Enterprise solutions"
TRT,TRUST AI,1954,2153194,USD,,
XZK,Expand,1955,2169644.3849017057,USD,0.0046348629239290244,Privacy
ZED,ZED Token,1956,2137071.051948,USD,,Memes
MONG,MongCoin,1957,2132815.106534637,USD,0.03695015719910084,Memes
ML,Mintlayer,1958,2131201.25617,USD,0.03154281712118364,
HEMULE,Hemule,1959,2115914.951158919,USD,0.0037336395776094923,Memes
SOGNI,Sogni AI,1960,2115344,USD,,"Distributed computing and storage, Data management and AI, NFTs and collectibles, Social media and content, DePIN"
OOE,OpenOcean,1961,2103267.7053216,USD,0.0018024466926390651,"Centralized exchange, Decentralized exchange, Derivatives, DeFi, Exchange tokens"
GO,GoChain,1962,2109005.9332843,USD,0.0033474010006154064,"Smart contract platforms, Enterprise solutions"
MCRT,MagicCraft,1963,2106150.47740321,USD,0.019698167426698353,"Gaming, NFTs and collectibles, Metaverse"
CA,Coupon Assets,1964,2095762.0420000001,USD,,
BUTTCOIN,The Next Bitcoin,1965,2102315.048667622,USD,,Memes
LEO,LEO,1966,2093895.0000000002,USD,0.08072386259176385,
DOGECOIN,Buff Doge Coin,1967,2087408.4551252928,USD,,Memes
SFM,SafeMoon V2,1968,2072129.7048177074,USD,0.02072813696534925,Memes
TPRO,TPRO Network,1969,2058798.8218386,USD,,
MAS,Massa,1970,2060420.98154766,USD,,
CSTAR,Coinstar,1971,2080100,USD,,
TADA,Ta-da,1972,2081997.546674,USD,0.0056648324625799195,Data management and AI
GIB,gib,1973,2140499.78595,USD,,Memes
UPTOP,UPTOP,1974,2005625.9999999998,USD,,Web3
UNFI,Unifi Protocol DAO,1975,2055919.8538002835,USD,0.06784924335862766,"Interoperability, DeFi"
ASK,Permission Coin,1976,2029072.3880919802,USD,0.001931192884970427,"Marketing, Loyalty and rewards, Web3"
CREO,Creo Engine,1977,2070659.24247,USD,0.045318659700639356,"Gaming, NFTs and collectibles, Metaverse"
RIF,Rifampicin,1978,2029328.2440370289,USD,0.04441743635431982,
DC,Dogechain,1979,2036409.1324878978,USD,0.04943853785524293,Memes
AIMONICA,Aimonica Brands,1980,1958079.5417712,USD,0.0075960253475503454,"Memes, Data management and AI"
NCDT,Nuco.cloud,1981,2015099.9999999998,USD,0.03411774096781088,"Distributed computing and storage, Data management and AI, DePIN"
