id,symbol,name,market_cap,current_price
ecox,ecox,ECOx,25201194.0,0.05098
dextools,dext,DexTools,25156145.0,0.320684
request-network,req,Request,85228652.0,0.110768
liquity,lqty,Liquity,84935068.0,0.873926
crvusd,crvusd,crvUSD,84772642.0,0.999626
smooth-love-potion,slp,Smooth Love Potion,84569651.0,0.00205572
coreum,coreum,Coreum,84430301.0,0.129963
o-intelligence-coin,oi,O Intelligence Coin,84253374.0,84340227.0
kelp-gain,ageth,Kelp Gain,83989173.0,2298.63
terrausd,ustc,TerraClassicUSD,83759327.0,0.01506875
wink-3,wink,Wink,83595629.0,0.083704
bella-protocol,bel,Bella Protocol,83402485.0,1.044
dodo,dodo,DODO,83365218.0,0.083422
milk-alliance,mlk,MiL.k Alliance,83334450.0,0.191485
goldfinch,gfi,Goldfinch,83187774.0,0.901023
joe,joe,JOE,82713034.0,0.214702
test-3,tst,Test,82624274.0,0.08714
l2-standard-bridged-weth-optimism,weth,L2 Standard Bridged WETH (Optimism),82310445.0,2232.58
astherus-staked-bnb,asbnb,Astherus Staked BNB,82273627.0,449.68
dent,dent,Dent,82078633.0,0.00085956
centrifuge,cfg,Centrifuge,81961558.0,0.160411
infinitar-governance-token,igt,Infinitar Governance Token,81870639.0,0.472426
metfi-2,metfi,MetFi,81827030.0,0.398471
pinlink,pin,PinLink,81518939.0,1.02
huobi-token,ht,Huobi,81383822.0,0.511211
songbird,sgb,Songbird,81063033.0,0.0051982
ignition-fbtc,fbtc,Function ƒBTC,80829709.0,86098.0
paxos-standard,usdp,Pax Dollar,80582088.0,1.0
numeraire,nmr,Numeraire,80475214.0,10.12
messier,m87,MESSIER,80052808.0,9.05e-05
usualx,usualx,USUALx,79980126.0,0.321738
omni-network,omni,Omni Network,79846073.0,4.38
harrypotterobamasonic10in,bitcoin,HarryPotterObamaSonic10Inu (ETH),79509678.0,0.079651
0x0-ai-ai-smart-contract,0x0,0x0.ai: AI Smart Contract,79425131.0,0.089191
ecomi,omi,ECOMI,79352355.0,0.00029376
aurora-near,aurora,Aurora,78974205.0,0.135957
optimism-bridged-wbtc-optimism,wbtc,Optimism Bridged WBTC (Optimism),78599223.0,85737.0
aventis-ai,aai,Aventis AI,77996077.0,0.200909
puff-the-dragon,puff,Puff The Dragon,77954858.0,0.087775
cookie,cookie,Cookie DAO,77828757.0,0.21798
cetus-protocol,cetus,Cetus Protocol,77528585.0,0.117178
frax-usd,frxusd,Frax USD,77486057.0,0.995957
pay-coin,pci,Paycoin,77475167.0,0.075825
usdt0,usdt0,USDT0,77433885.0,1.0
carv,carv,CARV,77320519.0,0.41592
steem,steem,Steem,76915744.0,0.154123
origin-ether,oeth,Origin Ether,76577556.0,2240.81
victoria-vr,vr,Victoria VR,76086961.0,0.01110534
coin98,c98,Coin98,75916013.0,0.084266
cartesi,ctsi,Cartesi,75904384.0,0.088508
netmind-token,nmt,NetMind Token,75773642.0,1.69
vanar-chain,vanry,Vanar Chain,74998174.0,0.03863463
medibloc,med,Medibloc,74485002.0,0.0078096
dforce-token,df,dForce,74248108.0,0.074329
ark,ark,ARK,73564202.0,0.396427
ssv-network,ssv,SSV Network,73510316.0,10.37
metal,mtl,Metal DAO,73401236.0,0.874524
tars-protocol,tai,TARS AI,73373513.0,0.124943
fwog,fwog,Fwog,73216759.0,0.075045
pixer-eternity,pxt,Pixer Eternity,73178582.0,0.03398426
eggs-finance,eggs,Eggs Finance,73069457.0,0.00084935
mines-of-dalarnia,dar,Mines of Dalarnia,72656348.0,0.090828
access-protocol,acs,Access Protocol,72594644.0,0.00178259
watcoin-2,watc,WATCoin,72149011.0,0.00144427
autonolas,olas,Autonolas,71532212.0,0.453997
ponke,ponke,PONKE,70945744.0,0.129247
non-playable-coin,npc,Non-Playable Coin,70685090.0,0.00878929
degen-base,degen,Degen,70668227.0,0.00398761
staked-frax,sfrax,Staked FRAX,70044383.0,1.11
solend,slnd,Solend,69360419.0,0.342898
renzo-restaked-sol,ezsol,Renzo Restaked SOL,69256300.0,169.73
gamebuild,game,GameBuild,69114561.0,0.00410779
bridged-wrapped-steth-gnosis,wsteth,Bridged Wrapped stETH (Gnosis),68934931.0,2691.74
cobak-token,cbk,Cobak,68494208.0,0.756055
ardor,ardr,Ardor,68226717.0,0.068423
tokenbot-2,clanker,tokenbot,68181991.0,68.03
bitcoin-gold,btg,Bitcoin Gold,68100246.0,3.89
axondao-governance-token,axgt,AxonDAO Governance Token,67972036.0,0.158879
simon-s-cat,cat,Simon's Cat,67645265.0,1.004e-05
qanplatform,qanx,QANplatform,67607758.0,0.03979266
moonriver,movr,Moonriver,67446921.0,7.11
renzo-restaked-lst,pzeth,Renzo Restaked LST,67403076.0,2679.63
celer-network,celr,Celer Network,67308094.0,0.01194174
bitget-wallet-token,bwb,Bitget Wallet Token,67182897.0,0.470073
kyber-network-crystal,knc,Kyber Network Crystal,67161811.0,0.394874
wilder-world,wild,Wilder World,67113774.0,0.206979
ergo,erg,Ergo,66796746.0,0.836885
spiko-us-t-bills-money-market-fund,ustbl,Spiko US T-Bills Money Market Fund,66267274.0,1.035
forta,fort,Forta,66225540.0,0.126865
stronghold-token,shx,Stronghold,65705230.0,0.01224105
tokamak-network,ton,Tokamak Network,65675460.0,1.29
synapse-2,syn,Synapse,65367640.0,0.297843
bouncebit,bb,BounceBit,65205688.0,0.159212
layerzero-bridged-weeth-swellchain,weeth,Layerzero Bridged weETH (Swellchain),65169325.0,2486.08
badger-dao,badger,Badger,64892703.0,3.26
secret,scrt,Secret,64888384.0,0.215065
cortex-2,cx,Cortex,64881331.0,0.053669
bone-shibaswap,bone,Bone ShibaSwap,64829443.0,0.259594
magic,magic,Treasure,64500490.0,0.206501
wink,win,WINkLink,64213270.0,6.468e-05
alethea-artificial-liquid-intelligence-token,ali,Artificial Liquid Intelligence,64086488.0,0.00782849
bit2me,b2m,Bit2Me,64011519.0,0.01293315
usdx,usdx,USDX,63458341.0,0.568516
devve,devve,DevvE,63428158.0,0.726187
bitdca,bdca,BitDCA,63181661.0,0.47524
jumbo-blockchain,jnftc,Jumbo Blockchain,63043664.0,23.12
trufin-staked-apt,truapt,TruFin Staked APT,62846836.0,6.33
banana-gun,banana,Banana Gun,61579288.0,17.66
dusk-network,dusk,DUSK,61305149.0,0.122891
apex-token-2,apex,ApeX,61011609.0,1.092
avalon-2,avl,Avalon,60885676.0,0.375883
unicorn-fart-dust,ufd,Unicorn Fart Dust,60758976.0,0.060805
pepecoin-2,pepecoin,PepeCoin,60455253.0,0.558582
comedian,ban,Comedian,60157118.0,0.060239
ocean-protocol,ocean,Ocean Protocol,59954649.0,0.284899
binance-usd,busd,BUSD,59836718.0,0.989194
certik,ctk,Shentu,59797382.0,0.427012
ski-mask-dog,ski,Ski Mask Dog,59655352.0,0.059692
my-neighbor-alice,alice,My Neighbor Alice,59442543.0,0.646191
bridged-usd-coin-optimism,usdc.e,Standard Bridged USDC.e (Optimism),59117618.0,1.001
smardex,sdex,SmarDex,58975009.0,0.00654903
swarms,swarms,Swarms,58932596.0,0.058919
hunt-token,hunt,Hunt,58612864.0,0.295278
ufo-token,ufo,UFO Token,58027630.0,6.288e-05
boba-network,boba,Boba Network,57927059.0,0.13139
solidus-aitech,aitech,Solidus Ai Tech,57873907.0,0.04008036
saga-2,saga,Saga,57788473.0,0.520357
edu-coin,edu,Open Campus,57780776.0,0.222447
general-layer-btc,gl-btc,General-Layer BTC,57703414.0,96172.0
loom-network-new,loom,Loom Network (NEW),57588886.0,0.04637293
undeads-games,uds,Undeads Games,57515620.0,0.822988
quark-chain,qkc,QuarkChain,57457308.0,0.0080971
purr-2,purr,Purr,57299995.0,0.095745
solv-protocol,solv,Solv Protocol,57264927.0,0.03861176
osaka-protocol,osak,Osaka Protocol,57207298.0,7.521e-08
edge,edge,Edge,57041611.0,1.41
energy-web-token,ewt,Energy Web,57037278.0,0.951302
moo-deng,moodeng,Moo Deng,56920543.0,0.05761
lift-dollar,usdl,Lift Dollar,56772760.0,1.0
h2o-dao,h2o,H2O Dao,56750919.0,0.068886
dia-data,dia,DIA,56584717.0,0.472977
metal-blockchain,metal,Metal Blockchain,56478618.0,0.111916
apu-s-club,apu,Apu Apustaja,56394642.0,0.00016677
silo-finance,silo,Silo Finance,56270877.0,0.056278
ronin-bridged-weth-ronin,weth,Ronin Bridged WETH (Ronin),56179508.0,2241.27
truefi,tru,TrueFi,56173332.0,0.04455645
cyberconnect,cyber,CYBER,56130063.0,1.52
avalanche-bridged-weth-avalanche,weth,Avalanche Bridged WETH (Avalanche),56016898.0,2240.97
hifi-finance,hifi,Hifi Finance,56004434.0,0.401031
oraichain-token,orai,Oraichain,55705117.0,3.27
corgiai,corgiai,CorgiAI,55657581.0,0.00016232
seedify-fund,sfund,Seedify.fund,55518743.0,0.874179
magic-internet-money,mim,Magic Internet Money (Ethereum),55417808.0,0.998885
vicicoin,vcnt,ViciCoin,55181321.0,21.14
broccoli-3,broccoli,Broccoli,55016806.0,0.055002
velodrome-finance,velo,Velodrome Finance,54893705.0,0.060164
susda,susda,sUSDa,54787174.0,1.062
fuel-network,fuel,Fuel Network,54619246.0,0.0130105
anvil,anvl,Anvil,54082367.0,0.0028574
acala,aca,Acala,53878816.0,0.04618562
liquity-usd,lusd,Liquity USD,53526730.0,1.001
alephium,alph,Alephium,53498409.0,0.509798
gemini-dollar,gusd,Gemini Dollar,52990088.0,0.99709
insure,sure,inSure DeFi,52870457.0,0.00199418
islamic-coin,islm,Islamic Coin,52638001.0,0.03201307
griffain,griffain,GRIFFAIN,52499946.0,0.052738
fimarkcoin-com,fmc,Fimarkcoin.com,52110880.0,0.00202364
polyswarm,nct,PolySwarm,52072905.0,0.02766773
morphware,xmw,Morphware,52053867.0,0.066744
morpheusai,mor,MorpheusAI,51908759.0,15.42
bancor,bnt,Bancor Network,51897750.0,0.439696
nym,nym,Nym,51683549.0,0.06403
chainflip,flip,Chainflip,51620331.0,0.812276
sygnum-fiusd-liquidity-fund,fiusd,Sygnum FIUSD Liquidity Fund,51565297.0,11308.08
zksync-bridged-usdc-zksync,usdc,zkSync Bridged USDC (zkSync),51549750.0,1.001
bakerytoken,bake,BakerySwap,51482972.0,0.1786
stargate-finance,stg,Stargate Finance,51377188.0,0.251815
orchid-protocol,oxt,Orchid Protocol,51350041.0,0.086741
humanscape,hpo,Hippocrat,51276957.0,0.04959322
compound-usd-coin,cusdc,cUSDC,51162593.0,0.02472664
dola-usd,dola,DOLA,51157993.0,0.995512
altura,alu,Altura,50945266.0,0.051427
universal-eth,unieth,Universal ETH,50796642.0,2441.24
saasgo,saas,SaaSGo,50796345.0,0.063521
keep-network,keep,Keep Network,50713992.0,0.092944
taraxa,tara,Taraxa,50652441.0,0.00954693
strike,strike,Strike,50587114.0,9.24
bifrost,bfc,Bifrost,50434008.0,0.03638329
maple,mpl,Maple,50101115.0,12.73
milady-cult-coin,cult,Milady Cult Coin,49594788.0,0.001154
dar-open-network,d,Dar Open Network,49581465.0,0.077142
aleph-zero,azero,Aleph Zero,49060449.0,0.162414
rif-token,rif,RSK Infrastructure Framework,48939858.0,0.04900695
propy,pro,Propy,48907628.0,0.844534
gains-network,gns,Gains Network,48787816.0,1.55
syscoin,sys,Syscoin,48668265.0,0.060534
neutron-3,ntrn,Neutron,48366949.0,0.169948
sally-a1c,a1c,Sally A1C,48334870.0,4.66
usd,usd+,Overnight.fi USD+,48148569.0,1.0
origin-protocol,ogn,Origin Token,48066046.0,0.069589
mountain-protocol-usdm,usdm,Mountain Protocol USD,47949369.0,0.998909
sweatcoin,sweat,Sweat Economy,47847821.0,0.00629128
dao-maker,dao,DAO Maker,47757306.0,0.190842
andy-the-wisguy,andy,ANDY ETH,47729605.0,4.776e-05
uquid-coin,uqc,Uquid Coin,47713938.0,4.78
hooked-protocol,hook,Hooked Protocol,47622711.0,0.201429
suilend,send,Suilend,47491500.0,0.973919
neuralai,neural,NEURALAI,47316952.0,4.74
berachain-staked-eth,beraeth,Berachain Staked ETH,47216751.0,2245.85
sosovalue,soso,SoSoValue,47147675.0,0.669746
shuffle-2,shfl,Shuffle,47087657.0,0.191028
storj,storj,Storj,47009540.0,0.327434
coq-inu,coq,Coq Inu,46902983.0,6.76585e-07
usd-coin-avalanche-bridged-usdc-e,usdc.e,Avalanche Bridged USDC (Avalanche),46627584.0,1.002
superrare,rare,SuperRare,46434141.0,0.058162
hashflow,hft,Hashflow,46412106.0,0.08752
endurance,ace,Fusionist,46192859.0,0.940897
moviebloc,mbl,MovieBloc,46110018.0,0.00253023
benqi,qi,BENQI,46107097.0,0.00869416
picoin,𝜫,PiCoin,45928510.0,1.4619e-08
sundog,sundog,Sundog,45820473.0,0.04642105
mobox,mbox,Mobox,45803361.0,0.111888
trufin-staked-matic,trumatic,TruFin Staked MATIC,45790708.0,0.300269
gods-unchained,gods,Gods Unchained,45676310.0,0.130905
level-usd,lvlusd,Level USD,45663793.0,0.997268
ava-ai,ava,Ava AI,45488596.0,0.04554566
ai-analysis-token,aiat,AI Analysis Token,45382745.0,0.410512
covalent-x-token,cxt,Covalent X Token,45190628.0,0.04990005
radio-caca,raca,Radio Caca,45098774.0,0.00010981
moonwell-flagship-eth-morpho-vault,mweth,Moonwell Flagship ETH (Morpho Vault),44633065.0,1487.19
wrapped-nxm,wnxm,Wrapped NXM,44599484.0,48.8
tajir-tech-hub,tjrm,Tajir Tech Hub,44574486.0,0.04998776
storm,stmx,StormX,44527703.0,0.00405221
sudeng,hippo,sudeng,44331886.0,0.00445874
nfprompt-token,nfp,NFPrompt,44164336.0,0.111851
binance-peg-avalanche,avax,Binance-Peg Avalanche,44073863.0,22.04
elastos,ela,Elastos,44071926.0,1.96
thala-apt,thapt,Thala APT,43978879.0,6.22
ekubo-protocol,ekubo,Ekubo Protocol,43463333.0,4.33
nodeai,gpu,NodeAI,43434282.0,0.447547
merlin-chain,merl,Merlin Chain,43389213.0,0.089015
saucerswap,sauce,SaucerSwap,43366230.0,0.05588
marblex,mbx,MARBLEX,43353099.0,0.22913
societe-generale-forge-eurcv,eurcv,EUR CoinVertible,43298148.0,1.052
pepe-unchained,pepu,Pepe Unchained,43238701.0,0.00540772
cronos-bridged-wbtc-cronos,wbtc,Cronos Bridged WBTC (Cronos),43135511.0,85987.0
nkn,nkn,NKN,42950463.0,0.054782
helium-mobile,mobile,Helium Mobile,42694525.0,0.00047347
avalanche-old-bridged-wbtc-avalanche,wbtc,Avalanche Bridged WBTC (Avalanche),42635954.0,85884.0
zedxion,zedxion,Zedxion,42586499.0,0.348104
wmatic,wpol,Wrapped POL,42565665.0,0.279062
parsiq,prq,PARSIQ,42524253.0,0.145217
quantum-resistant-ledger,qrl,Quantum Resistant Ledger,25130601.0,0.314732
houdini-swap,lock,Houdini Swap,25116823.0,0.263811
sturdy,strdy,Sturdy,25104844.0,1.28
alkimi,$ads,Alkimi,25066937.0,0.130479
auki-labs,auki,AUKI,25058518.0,0.01698588
reef,reef,Reef,25057866.0,0.00060954
karrat,karrat,Karrat,24990796.0,0.116972
pepecoin-network,pep,Pepecoin,24986282.0,0.00027887
f-x-protocol-fxusd,fxusd,f(x) Protocol fxUSD,24896923.0,0.999489
district0x,dnt,district0x,24876716.0,0.03314822
clash-of-lilliput,col,Clash of Lilliput,24871172.0,0.303059
plxyer,plxy,Plxyer,24805613.0,0.01823674
vara-network,vara,Vara Network,24745495.0,0.01154882
litentry,lit,Litentry,24707722.0,0.547521
flamingo-finance,flm,Flamingo Finance,24705810.0,0.03820201
wrapped-centrifuge,wcfg,Wrapped Centrifuge,24693263.0,0.160619
department-of-government-efficiency,doge,Department Of Government Efficiency,24565510.0,0.02522984
vertical-ai,vertai,Vertical AI,24505730.0,0.246489
shardus,ult,Shardus,24493495.0,0.055782
chain-key-bitcoin,ckbtc,Chain-key Bitcoin,24390686.0,86604.0
numbers-protocol,num,Numbers Protocol,24349382.0,0.03231931
elon4afd,elon4afd,Elon4AfD,24327801.0,0.0243219
electronic-usd,eusd,Electronic USD,24245240.0,0.999399
persistence,xprt,Persistence One,24237128.0,0.110837
gyroscope-gyd,gyd,Gyroscope GYD,24207246.0,0.999891
strike-3,strike,STRIKE,24196918.0,0.00619083
richquack,quack,Rich Quack,24184263.0,5.45962e-10
bityuan,bty,Bityuan,24142285.0,0.03617126
czs-dog,broccoli,CZ'S Dog,24084776.0,0.02430319
odin-s-dog,odindog,Odin's Dog,24036390.0,1.14
spring-staked-sui,ssui,Spring Staked SUI,23990200.0,2.89
agoric,bld,Agoric,23922474.0,0.03553606
thetadrop,tdrop,ThetaDrop,23866590.0,0.00215192
apollox-2,apx,APX,23773680.0,0.054768
omniflix-network,flix,OmniFlix Network,23693285.0,0.054924
star-atlas-dao,polis,Star Atlas DAO,23621723.0,0.084223
nftx,nftx,NFTX,23522388.0,56.08
makerdao-arbitrum-bridged-dai-arbitrum-one,dai,MakerDAO Arbitrum Bridged DAI (Arbitrum One),23501838.0,1.001
wen-4,wen,Wen,23498300.0,3.231e-05
contentos,cos,Contentos,23495353.0,0.00454046
shapeshift-fox-token,fox,ShapeShift FOX,23477596.0,0.03779106
michicoin,$michi,michi,23465259.0,0.04203683
neuron,nrn,Neuron,23438822.0,0.055659
pinksale,pinksale,PinkSale,23425779.0,234.26
dimitra,dmtr,Dimitra,23376389.0,0.02407227
xsgd,xsgd,XSGD,23372294.0,0.739972
yne,yne,yesnoerror,23314745.0,0.02330558
relend-usdc,reusdc,Relend USDC,23276944.0,1.043
compound-basic-attention-token,cbat,cBAT,23231815.0,0.00343376
entangle,ngl,Entangle,23135236.0,0.03876868
bob-3,bob,BOB,23105278.0,1.1
tree-capital,tree,Tree,23060346.0,0.22779
beta-finance,beta,Beta Finance,23059137.0,0.0259268
alpha-fi,alpha,Alpha Fi,23026063.0,2.58
cheqd-network,cheq,CHEQD Network,22869902.0,0.02597713
aventus,avt,Aventus,22869015.0,2.42
oho-blockchain,oho,OHO Blockchain,22809228.0,0.00094535
gamercoin,ghx,GamerCoin,22691136.0,0.0365051
laine-stake,lainesol,Laine Staked SOL,22687231.0,174.26
solana-social-explorer,sse,Solana Social Explorer,22675901.0,0.02270385
dimo,dimo,DIMO,22641144.0,0.074071
masa-finance,masa,Masa,22567669.0,0.04257283
klever,klv,Klever,22472809.0,0.00249194
ninja-squad,nst,Ninja Squad Token,22467948.0,2.84
magpie,mgp,Magpie,22322472.0,0.04924008
neiro-on-eth,neiro,Neiro on ETH,22298948.0,0.02237443
gems-vip,gems,Gems VIP,22291494.0,0.04366613
self-chain,slf,Self Chain,22265190.0,0.2303
advertise-coin,adco,Advertise Coin,22191102.0,0.493155
doginme,doginme,doginme,22145952.0,0.00032791
swarm-bzz,bzz,Swarm,22135025.0,0.351116
orion-protocol,orn,Orion,22054654.0,0.641375
joe-coin,joe,Joe Coin,22016870.0,0.02203404
spectre-ai,spectre,Spectre AI,21994279.0,2.2
coinweb,cweb,Coinweb,21935160.0,0.00373241
artrade,atr,Artrade,21886945.0,0.01736826
lava-network,lava,Lava Network,21871032.0,0.078723
novem-gold,nnn,Novem Gold Token,21821383.0,109.34
portal-2,portal,Portal,21796328.0,0.130427
voxies,voxel,Voxies,21718918.0,0.097992
tranchess,chess,Tranchess,21651502.0,0.107955
step-finance,step,Step Finance,21623446.0,0.068312
myro,$myro,Myro,21600125.0,0.02158173
frontier-token,front,Frontier,21594622.0,0.24013
fracton-protocol,ft,Fracton Protocol,21560569.0,0.246802
asd,asd,AscendEx,21550353.0,0.02917219
army-3,army,XRP ARMY,21513084.0,0.03656421
zcoin,firo,Firo,21481290.0,1.27
dragonchain,drgn,Dragonchain,21468510.0,0.058283
stride,strd,Stride,21460437.0,0.23297
xborg,xbg,XBorg,21439564.0,0.099764
my-lovely-coin,mlc,My Lovely Coin,21258361.0,0.441728
adshares,ads,Adshares,21092589.0,0.544966
number,$number,NUMBER,20997170.0,0.02087032
keyboard-cat-base,keycat,Keyboard Cat (Base),20991280.0,0.00210037
anonfi,anon,AnonFi,20952047.0,0.01904732
arbdoge-ai,aidoge,ArbDoge AI,20921047.0,1.11352e-10
gammaswap,gs,GammaSwap,20876125.0,0.099559
imo,imo,IMO,20845657.0,1.87
hanu-yokia,hanu,Hanu Yokia,20810799.0,1.39077e-07
btc-proxy,btcpx,BTC Proxy,20808902.0,79552.0
connex,conx,Connex,20780234.0,18.09
ox-fun,ox,OX Coin,20768485.0,0.00688357
vita-inu,vinu,Vita Inu,20746987.0,2.3063e-08
biswap,bsw,Biswap,20683638.0,0.04149548
harvest-finance,farm,Harvest Finance,20607219.0,30.7
lofi-2,lofi,LOFI,20605942.0,0.02083298
hackenai,hai,Hacken,20597761.0,0.0247023
miracle-play,mpt,Miracle Play,20556936.0,0.02412751
trufin-staked-near,trunear,TruFin Staked NEAR,20553600.0,3.39
coca,coca,COCA,20491201.0,0.181013
duckchain-token,duck,DuckChain Token,20449472.0,0.00347113
kishu-inu,kishu,Kishu Inu,20419722.0,2.1149e-10
based-pepe,pepe,Based Pepe,20407874.0,4.7804e-08
synternet-synt,synt,Synternet,20397478.0,0.02395708
gelato,gel,Gelato,20316872.0,0.082243
cocos-bcx,combo,COMBO,20286002.0,0.285887
idia,idia,Impossible Finance Launchpad,20285097.0,0.02710454
onyx-arches,oxa,Onyx Arches,20261827.0,0.04921415
verasity,vra,Verasity,20125154.0,0.00205225
mango-markets,mngo,Mango,20118945.0,0.01800505
spacechain-erc-20,spc,SpaceChain (ERC-20),20100657.0,0.04932751
manta-meth,meth,Manta mETH,20010063.0,2249.88
hairdao,hair,HairDAO,19990552.0,29.45
inverse-finance,inv,Inverse Finance,19970483.0,33.71
gout,gout,GOUT,19949045.0,0.00012485
nusd,susd,sUSD,19910522.0,0.981812
wuffi,wuf,WUFFI,19879536.0,2.36846e-07
purple-pepe,purpe,PURPLE PEPE,19870444.0,4.731e-05
mooxmoo,moox,MOOxMOO,19869586.0,0.15072
burnedfi,burn,BurnedFi,19769281.0,1.5
safemoon-2,sfm,SafeMoon,19733184.0,5.3e-05
grok-2,$grok,Grok,19724739.0,0.00312598
pikaboss,pika,Pikaboss,19658477.0,4.6784e-08
clustr,clustr,Clustr,19513361.0,0.03782857
chainswap-3,cswap,ChainSwap,19512229.0,0.02049026
banana-for-scale-2,bananas31,Banana For Scale,19432793.0,0.00195116
sappy-seals-pixl,pixl,PIXL,19416896.0,0.03883533
now-coin,now,Now Coin,19413799.0,0.04468568
basenji,benji,Basenji,19383193.0,0.01939487
brickken,bkn,Brickken,19286502.0,0.270069
wise-monkey,monky,Wise Monkey,19281762.0,2.27e-06
vebetterdao,b3tr,VeBetterDAO,19249763.0,0.262303
mcoin1,mcoin,MCOIN,19195629.0,0.108531
bridged-usd-coin-linea,usdc,Bridged USD Coin (Linea),19148039.0,1.002
ageur,eura,EURA,19122009.0,1.04
stake-dao,sdt,Stake DAO,19107590.0,0.313323
jackal-protocol,jkl,Jackal Protocol,19074396.0,0.161857
ceek,ceek,CEEK Smart VR,19030862.0,0.02015629
metamui,mmui,MetaMUI,19030691.0,0.04000447
savings-crvusd,scrvusd,Savings crvUSD,19025252.0,1.041
mochi-thecatcoin,mochi,Mochi,19008090.0,1.903e-05
bluefin,blue,Bluefin,19004264.0,0.120054
pepefork,pork,PepeFork,18980310.0,5.7167e-08
gogopool-ggavax,ggavax,GoGoPool ggAVAX,18972505.0,24.28
quick,quick,Quickswap [OLD],18898063.0,25.18
cryptex-finance,ctx,Cryptex Finance,18862832.0,2.52
indigo-dao-governance-token,indy,Indigo Protocol,18844672.0,1.14
boson-protocol,boson,Boson Protocol,18843452.0,0.134122
bertram-the-pomeranian,bert,Bertram The Pomeranian,18837890.0,0.01924417
quickswap,quick,Quickswap,18782345.0,0.02507125
zklink,zkl,zkLink,18780775.0,0.080436
musmecoin,msm,MusmeCoin,18760445.0,0.00721448
skey-network,skey,Skey Network,18725231.0,0.02601843
aura-bal,aurabal,Aura BAL,18718440.0,5.12
polymath,poly,Polymath,18690610.0,0.02084047
bxn,bxn,BXN,18667641.0,0.00259871
ucash,ucash,U.CASH,18657513.0,0.00175957
tokocrypto,tko,Tokocrypto,18631832.0,0.248704
octaspace,octa,OctaSpace,18621764.0,0.50261
strikecoin,strx,StrikeX,18577217.0,0.02208546
fio-protocol,fio,FIO Protocol,18532722.0,0.02302928
kava-lend,hard,Kava Lend,18498434.0,0.137566
mnee-usd-stablecoin,mnee,MNEE USD Stablecoin,18484663.0,0.999372
lido-staked-sol,stsol,Lido Staked SOL,18463502.0,173.93
suku,suku,SUKU,18462230.0,0.04593076
zusd,zusd,ZUSD,18430731.0,0.996093
cornucopias,copi,Cornucopias,18413970.0,0.01825762
trias-token,trias,TriasLab,18371354.0,1.84
gnosis-xdai-bridged-weth-gnosis-chain,weth,Gnosis xDai Bridged WETH (Gnosis Chain),18368621.0,2258.33
bugscoin,bgsc,BugsCoin,18367965.0,0.00296906
bobo-coin,bobo,BOBO Coin,18258276.0,2.74993e-07
bfg-token,bfg,BFG Token,18247392.0,0.0205384
orby-network-usc-stablecoin,usc,Orby Network USC Stablecoin,18244020.0,0.998637
ramp,ramp,RAMP [OLD],18228503.0,0.0443817
